INSERT ALL
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00001', 'Valerie', 'Dominguez', TO_DATE('1995-06-20', 'YYYY-MM-DD'), 'Couple', 'O', 'L00053', 'robertwilliams@example.org', '808-871-7463x82')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00906', 'Brian', 'Johnson', TO_DATE('1951-03-25', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00072', 'warnerdiana@example.org', '+1-666-871-9205')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00907', 'Jennifer', 'Long', TO_DATE('2000-12-22', 'YYYY-MM-DD'), 'Student', 'F', 'L00090', 'lunadeborah@example.org', '6005076683')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00908', 'William', 'Wright', TO_DATE('1983-08-23', 'YYYY-MM-DD'), 'Group', 'M', 'L00059', 'frenchkiara@example.com', '937-871-0677')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00909', 'John', 'Morales', TO_DATE('2003-07-12', 'YYYY-MM-DD'), 'Student', 'F', 'L00040', 'lmcconnell@example.com', '790-846-3932x44')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00910', 'Elizabeth', 'Anderson', TO_DATE('1956-02-23', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00103', 'ojackson@example.net', '372-206-1353x17')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00911', 'Breanna', 'Brown', TO_DATE('1971-04-15', 'YYYY-MM-DD'), 'Group', 'F', 'L00049', 'emily99@example.com', '802.983.8637')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00912', 'Max', 'Williams', TO_DATE('2003-01-24', 'YYYY-MM-DD'), 'Student', 'O', 'L00089', 'johncalderon@example.org', '484.945.5021x41')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00913', 'Andrew', 'Snyder', TO_DATE('1972-07-30', 'YYYY-MM-DD'), 'Group', 'F', 'L00098', 'nicolekelley@example.org', '+1-924-653-2135')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00914', 'Jeremy', 'Ferguson', TO_DATE('1978-03-14', 'YYYY-MM-DD'), 'Group', 'O', 'L00101', 'larrybailey@example.com', '242-245-0384x89')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00915', 'Nicholas', 'Alvarado', TO_DATE('1959-07-03', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00048', 'olsoncynthia@example.org', '864.584.3567')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00916', 'Lee', 'Morris', TO_DATE('1982-03-07', 'YYYY-MM-DD'), 'Group', 'F', 'L00074', 'larrybooker@example.com', '(518)612-2890')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00917', 'Whitney', 'Walker', TO_DATE('1971-07-24', 'YYYY-MM-DD'), 'Group', 'F', 'L00046', 'pamelastokes@example.org', '923-220-1634x31')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00918', 'Kenneth', 'Hunt', TO_DATE('1966-06-24', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00066', 'haaskatrina@example.org', '930-919-8921x28')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00919', 'William', 'Davis', TO_DATE('1998-02-04', 'YYYY-MM-DD'), 'Couple', 'O', 'L00082', 'hickmangregory@example.net', '918-573-7672')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00920', 'Amy', 'Rodriguez', TO_DATE('1960-01-08', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00061', 'sanchezjohn@example.net', '950-930-1663x79')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00921', 'Kurt', 'Robinson', TO_DATE('1961-04-26', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00026', 'courtney96@example.org', '939.487.4238x88')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00922', 'Joel', 'Hull', TO_DATE('1946-02-14', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00081', 'iholmes@example.net', '001-427-875-689')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00923', 'Bryan', 'Nguyen', TO_DATE('1970-01-17', 'YYYY-MM-DD'), 'Group', 'F', 'L00103', 'patrick12@example.org', '+1-256-415-1392')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00924', 'Susan', 'Whitehead', TO_DATE('1972-10-21', 'YYYY-MM-DD'), 'Group', 'F', 'L00076', 'courtneysummers@example.net', '001-424-704-778')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00925', 'Sherri', 'Pruitt', TO_DATE('1961-10-02', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00038', 'esimmons@example.org', '879.259.6945x12')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00926', 'Ana', 'King', TO_DATE('1978-02-12', 'YYYY-MM-DD'), 'Group', 'F', 'L00051', 'enunez@example.org', '331-519-1990')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00927', 'Richard', 'Wallace', TO_DATE('1965-07-04', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00063', 'uwells@example.org', '(587)419-7520x9')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00928', 'Raymond', 'Smith', TO_DATE('1949-10-20', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00065', 'qdavis@example.net', '+1-723-323-3149')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00929', 'Julie', 'Welch', TO_DATE('1951-05-03', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00021', 'jonathanmcgee@example.net', '7727947059')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00930', 'Jennifer', 'Peterson', TO_DATE('1949-12-28', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00102', 'molinaandrew@example.org', '(225)296-6756x2')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00931', 'Matthew', 'Willis', TO_DATE('1990-10-05', 'YYYY-MM-DD'), 'Couple', 'F', 'L00018', 'johnwalker@example.net', '+1-966-364-0971')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00932', 'Timothy', 'Murphy', TO_DATE('1964-06-09', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00072', 'clarkmatthew@example.net', '(384)610-4612x2')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00933', 'Chad', 'Stevens', TO_DATE('1967-03-27', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00005', 'kaylahall@example.com', '635.212.2741')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00934', 'Tyler', 'Knox', TO_DATE('1965-07-21', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00070', 'jasmine63@example.com', '+1-615-220-7788')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00935', 'William', 'Fields', TO_DATE('1984-10-30', 'YYYY-MM-DD'), 'Couple', 'F', 'L00005', 'kathleen98@example.net', '490.493.9206x31')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00936', 'Jordan', 'Williams', TO_DATE('1947-11-07', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00015', 'brownkatherine@example.com', '4175483012')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00937', 'Nancy', 'Ryan', TO_DATE('1962-06-03', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00044', 'danielle50@example.org', '358.453.9678x37')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00938', 'Patrick', 'Taylor', TO_DATE('2001-01-27', 'YYYY-MM-DD'), 'Student', 'O', 'L00080', 'badams@example.net', '(369)212-3236')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00939', 'Shannon', 'Mcguire', TO_DATE('1993-07-16', 'YYYY-MM-DD'), 'Couple', 'M', 'L00047', 'barnettjames@example.com', '001-265-370-383')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00940', 'Dalton', 'Fletcher', TO_DATE('1987-07-30', 'YYYY-MM-DD'), 'Couple', 'M', 'L00027', 'kirkjamie@example.com', '001-231-863-509')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00941', 'Victoria', 'Schmidt', TO_DATE('1994-02-10', 'YYYY-MM-DD'), 'Couple', 'M', 'L00015', 'erincollins@example.net', '001-732-426-685')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00942', 'Timothy', 'Griffin', TO_DATE('2001-07-13', 'YYYY-MM-DD'), 'Student', 'M', 'L00023', 'connor04@example.com', '(816)365-2009x6')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00943', 'Keith', 'Johnston', TO_DATE('1970-05-04', 'YYYY-MM-DD'), 'Group', 'F', 'L00063', 'scottmcclure@example.org', '493.650.3895')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00944', 'Richard', 'Gregory', TO_DATE('1996-10-07', 'YYYY-MM-DD'), 'Couple', 'M', 'L00004', 'leslie91@example.com', '308-301-7670x80')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00945', 'Robert', 'Faulkner', TO_DATE('1968-05-13', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00085', 'agregory@example.org', '5707949718')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00946', 'Brandy', 'Pruitt', TO_DATE('1972-08-30', 'YYYY-MM-DD'), 'Group', 'M', 'L00058', 'patriciagordon@example.net', '001-780-997-862')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00947', 'Kathy', 'Young', TO_DATE('1949-11-01', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00041', 'william64@example.net', '+1-564-253-1545')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00948', 'Madeline', 'Humphrey', TO_DATE('1994-09-27', 'YYYY-MM-DD'), 'Couple', 'M', 'L00053', 'daniellegarcia@example.net', '(752)478-6305x9')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00949', 'Shawn', 'Moore', TO_DATE('1990-07-04', 'YYYY-MM-DD'), 'Couple', 'M', 'L00038', 'jeffrey84@example.net', '001-409-368-700')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00950', 'Bonnie', 'Vasquez', TO_DATE('1993-09-19', 'YYYY-MM-DD'), 'Couple', 'F', 'L00053', 'moralesroger@example.net', '758-902-6602')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00951', 'James', 'Ayala', TO_DATE('1945-01-20', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00018', 'kathrynrowe@example.org', '537.499.3214')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00952', 'Edward', 'Hall', TO_DATE('1974-01-18', 'YYYY-MM-DD'), 'Group', 'F', 'L00049', 'williamraymond@example.net', '(556)904-7832')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00953', 'Randall', 'Evans', TO_DATE('2006-08-06', 'YYYY-MM-DD'), 'Student', 'F', 'L00044', 'charlesharrell@example.org', '001-973-704-334')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00954', 'Robert', 'Bond', TO_DATE('1952-03-22', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00032', 'sotorebecca@example.org', '647-376-9038x03')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00955', 'Jason', 'Mora', TO_DATE('1952-12-15', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00054', 'bradywilliam@example.net', '+1-383-543-6422')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00956', 'Matthew', 'Velasquez', TO_DATE('1999-07-03', 'YYYY-MM-DD'), 'Student', 'M', 'L00079', 'tjones@example.org', '(729)544-6704x0')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00957', 'Mark', 'James', TO_DATE('1994-11-17', 'YYYY-MM-DD'), 'Couple', 'M', 'L00054', 'matthewbarnett@example.com', '+1-583-547-5829')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00958', 'Alexis', 'Harrison', TO_DATE('1951-12-15', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00046', 'kelly29@example.net', '+1-479-925-7301')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00959', 'Daniel', 'Gomez', TO_DATE('1972-05-17', 'YYYY-MM-DD'), 'Group', 'M', 'L00062', 'simmonsashley@example.com', '611.224.3697x71')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00960', 'Jessica', 'Edwards', TO_DATE('1955-03-01', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00030', 'davislori@example.org', '(792)471-4874x6')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00961', 'Nicholas', 'Campbell', TO_DATE('2005-09-25', 'YYYY-MM-DD'), 'Student', 'M', 'L00078', 'taylormichelle@example.com', '001-664-967-983')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00962', 'Michael', 'Fry', TO_DATE('1963-04-12', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00075', 'devin15@example.org', '001-695-759-009')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00963', 'Steven', 'Sanders', TO_DATE('1952-06-21', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00040', 'lauramorgan@example.com', '791-546-8368x89')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00964', 'Jason', 'Miller', TO_DATE('1974-01-06', 'YYYY-MM-DD'), 'Group', 'M', 'L00012', 'angelamolina@example.net', '001-284-354-571')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00965', 'Amanda', 'Williams', TO_DATE('2000-10-01', 'YYYY-MM-DD'), 'Student', 'O', 'L00060', 'rharvey@example.org', '(405)343-5687x2')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00966', 'Christine', 'Jackson', TO_DATE('1948-01-04', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00051', 'martinkevin@example.com', '345.509.0162x97')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00967', 'Wesley', 'Edwards', TO_DATE('1970-07-31', 'YYYY-MM-DD'), 'Group', 'F', 'L00080', 'rebeccaweber@example.net', '+1-405-696-1399')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00968', 'Amanda', 'Crawford', TO_DATE('1944-12-06', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00009', 'dillonlawrence@example.com', '001-241-452-471')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00969', 'Jaclyn', 'Collins', TO_DATE('1972-06-07', 'YYYY-MM-DD'), 'Group', 'O', 'L00017', 'kmolina@example.com', '+1-890-736-2540')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00970', 'Pamela', 'Lambert', TO_DATE('1947-07-13', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00084', 'kristinale@example.net', '001-793-852-987')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00971', 'Rodney', 'Perez', TO_DATE('1984-01-14', 'YYYY-MM-DD'), 'Couple', 'O', 'L00035', 'dylansexton@example.net', '001-320-801-502')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00972', 'Lori', 'Harmon', TO_DATE('1965-10-31', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00101', 'klawson@example.net', '886-211-1996')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00973', 'Tristan', 'Diaz', TO_DATE('1992-08-29', 'YYYY-MM-DD'), 'Couple', 'F', 'L00006', 'timothyyang@example.org', '641.956.8731x91')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00974', 'Sylvia', 'Rocha', TO_DATE('1975-02-12', 'YYYY-MM-DD'), 'Group', 'O', 'L00005', 'fryethomas@example.com', '(734)922-9700')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00975', 'Nathan', 'Griffith', TO_DATE('1998-04-04', 'YYYY-MM-DD'), 'Couple', 'O', 'L00069', 'tamiharmon@example.com', '306-387-0253')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00976', 'Paula', 'Fernandez', TO_DATE('1998-01-01', 'YYYY-MM-DD'), 'Couple', 'O', 'L00024', 'phillipschristopher@example.org', '001-679-290-105')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00977', 'Chad', 'Moore', TO_DATE('1956-02-08', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00010', 'chavezrobert@example.org', '+1-774-287-0195')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00978', 'Deborah', 'Hensley', TO_DATE('2005-10-06', 'YYYY-MM-DD'), 'Student', 'O', 'L00037', 'dana34@example.com', '573-505-9038x97')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00979', 'Donald', 'Dunlap', TO_DATE('1997-03-19', 'YYYY-MM-DD'), 'Couple', 'O', 'L00083', 'castillochristopher@example.com', '+1-210-229-1963')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00980', 'Deborah', 'Stone', TO_DATE('2000-05-30', 'YYYY-MM-DD'), 'Student', 'O', 'L00060', 'vmcknight@example.com', '746-687-6383x33')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00981', 'Jennifer', 'Kelly', TO_DATE('1972-05-27', 'YYYY-MM-DD'), 'Group', 'M', 'L00100', 'nathan83@example.com', '(487)916-9135')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00982', 'James', 'Fisher', TO_DATE('1958-08-02', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00042', 'kayla61@example.org', '(933)929-3495')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00983', 'Sandy', 'Douglas', TO_DATE('1975-07-30', 'YYYY-MM-DD'), 'Group', 'O', 'L00032', 'cathygrant@example.net', '(816)507-3287x5')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00984', 'Willie', 'Arnold', TO_DATE('1972-12-15', 'YYYY-MM-DD'), 'Group', 'O', 'L00086', 'srogers@example.org', '(337)993-1385x3')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00985', 'Taylor', 'Perez', TO_DATE('1981-04-17', 'YYYY-MM-DD'), 'Group', 'O', 'L00012', 'erin58@example.net', '386.409.3352x29')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00986', 'Jay', 'Cooley', TO_DATE('1964-04-14', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00092', 'ohenry@example.org', '942-531-1893')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00987', 'David', 'Brown', TO_DATE('2000-11-24', 'YYYY-MM-DD'), 'Student', 'O', 'L00090', 'brittany86@example.org', '833.240.9543')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00988', 'Jeremy', 'Williams', TO_DATE('1985-04-07', 'YYYY-MM-DD'), 'Couple', 'F', 'L00060', 'iryan@example.org', '321-677-5971')
